	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_SENSORY_ORGAN_MORPHOGENESIS	GO_SENSORY_ORGAN_MORPHOGENESIS	GO_SENSORY_ORGAN_MORPHOGENESIS	148	-0.431874287449865	-1.31324831307598	0.0158730158730159	0.153530055424725	0.134342671779713	1898	tags=31%, list=12%, signal=27%	CDON/ROM1/OSR2/LRIG3/MEIS1/GATA2/VEGFA/FJX1/NKX3-2/RDH13/TSKU/SHROOM2/BMP4/GDF11/KCNQ4/HOXA1/PTK7/COL11A1/EYA1/NTRK2/VANGL2/CHRNA10/SOX9/FSCN2/IRX5/FGFR2/SIX4/MSX1/MFAP2/VAX2/PTN/NTN1/FOXF2/OTX1/NKD1/HOXA2/DLX5/SIX2/DLX6/HOXC13/PITX2/ZIC1/SOX11/BMP7/SALL1
GO_HEART_MORPHOGENESIS	GO_HEART_MORPHOGENESIS	GO_HEART_MORPHOGENESIS	125	-0.43583569568452	-1.31316090263889	0.0111111111111111	0.121574721574722	0.106380948486212	2090	tags=26%, list=14%, signal=23%	HAS2/PPP1R13L/IFT172/EFNA1/JAG1/SMARCD3/HES1/VEGFA/SFRP2/BMP2/BMP4/CCDC40/COL11A1/EYA1/MESP1/VANGL2/SOX9/NDRG4/SMO/AXIN2/FGFR2/TGFB2/MSX1/GATA4/MYLK2/POU4F1/WNT11/FOXH1/MSX2/PITX2/TNNI1/SOX11
GO_ESTABLISHMENT_OF_LOCALIZATION_BY_MOVEMENT_ALONG_MICROTUBULE	GO_ESTABLISHMENT_OF_LOCALIZATION_BY_MOVEMENT_ALONG_MICROTUBULE	GO_ESTABLISHMENT_OF_LOCALIZATION_BY_MOVEMENT_ALONG_MICROTUBULE	76	-0.46561887455315	-1.31268685933076	0.0408163265306122	0.259961786614239	0.227473121648859	550	tags=7%, list=4%, signal=6%	KLC3/HAP1/AP3B2/KIF1A
GO_EAR_DEVELOPMENT	GO_EAR_DEVELOPMENT	GO_EAR_DEVELOPMENT	120	-0.4310824909035	-1.31161493317796	0.0194174757281553	0.170047819156644	0.148796131758174	1924	tags=32%, list=13%, signal=29%	JAG1/OSR2/LRIG3/HES1/GATA2/NKX3-2/BMP2/LPPR4/SHROOM2/BMP4/KCNQ4/HOXA1/PTK7/COL11A1/EYA1/JAG2/VANGL2/CHRNA10/SOX9/TCF15/BMPER/FGFR2/KCNK2/HPCA/SIX4/MSX1/NTN1/FREM2/OTX1/HOXA2/DLX5/CYTL1/SIX2/DLX6/GABRB3/SOX2/ZIC1/SALL1
GO_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_CAMERA_TYPE_EYE_MORPHOGENESIS	60	-0.492399638075706	-1.31139890855492	0.0225988700564972	0.186103677272277	0.162845412669348	2170	tags=35%, list=14%, signal=30%	EPHB1/SOX8/JAG1/CDON/ROM1/MEIS1/VEGFA/FJX1/RDH13/TSKU/SHROOM2/BMP4/GDF11/SOX9/IRX5/PTN/FOXF2/PITX2/SOX11/BMP7
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	30	-0.552319242100823	-1.31055615380327	0.120622568093385	0.483789275302571	0.423327821010166	1728	tags=37%, list=11%, signal=33%	GDF9/BMP4/GDF11/BMP8B/TGFB2/INHBE/SMAD9/GDF1/INHA/BMP7
GO_LUNG_MORPHOGENESIS	GO_LUNG_MORPHOGENESIS	GO_LUNG_MORPHOGENESIS	30	-0.55227285188209	-1.31044607799565	0.120622568093385	0.483789275302571	0.423327821010166	1504	tags=27%, list=10%, signal=24%	ID1/VANGL2/SOX9/FGFR2/HOXA5/PITX2/SOX11
GO_SINGLE_STRANDED_RNA_BINDING	GO_SINGLE_STRANDED_RNA_BINDING	GO_SINGLE_STRANDED_RNA_BINDING	40	-0.518460434351062	-1.31034906054975	0.0772532188841202	0.374614265952541	0.327796933542667	87	tags=8%, list=1%, signal=7%	DLX2/MSI1
GO_RRNA_MODIFICATION	GO_RRNA_MODIFICATION	GO_RRNA_MODIFICATION	23	-0.585780920579451	-1.31012436475759	0.131944444444444	0.509331597222222	0.445677997076023	131	tags=30%, list=1%, signal=30%	METTL16/FTSJ2/NHP2/FBL/TFB2M/FBLL1
GO_APICAL_JUNCTION_ASSEMBLY	GO_APICAL_JUNCTION_ASSEMBLY	GO_APICAL_JUNCTION_ASSEMBLY	31	-0.546988166831662	-1.30963404097858	0.126923076923077	0.500269879087293	0.437748765097351	353	tags=23%, list=2%, signal=22%	PARD3/DLG5/RAMP2/WNT11/OCLN/MARVELD3
GO_CHOLESTEROL_EFFLUX	GO_CHOLESTEROL_EFFLUX	GO_CHOLESTEROL_EFFLUX	14	-0.629819545487828	-1.30899833641549	0.191428571428571	0.616870636550308	0.539777369501783	438	tags=21%, list=3%, signal=21%	ABCG5/ABCG4
GO_FEMALE_SEX_DIFFERENTIATION	GO_FEMALE_SEX_DIFFERENTIATION	GO_FEMALE_SEX_DIFFERENTIATION	74	-0.470869627891224	-1.3068705602724	0.0342465753424658	0.233993340112859	0.204750075823644	710	tags=15%, list=5%, signal=14%	VGF/BMPR1B/PCYT1B/ACSBG1/COL9A3/AMH/PTPRN/INHA/PITX2/ROBO2
GO_EMBRYONIC_ORGAN_DEVELOPMENT	GO_EMBRYONIC_ORGAN_DEVELOPMENT	GO_EMBRYONIC_ORGAN_DEVELOPMENT	254	-0.418315117468033	-1.30463951722091	0.032258064516129	0.226336853271614	0.198050456678366	1363	tags=21%, list=9%, signal=20%	HOXA1/PTK7/GAMT/COL11A1/EYA1/MESP1/VANGL2/CHRNA10/SOX9/NDRG4/HOXB6/SMO/HOXC9/EGFR/IRX5/MMP16/HOXD9/FGFR2/HOXA3/SIX4/TGFB2/MSX1/KIT/MFAP2/GLI1/VAX2/HOXD3/NTN1/GATA4/HOXB5/HOXA7/MDFI/FOXF2/HOXA5/OTX1/HOXB8/COBL/HOXA2/WNT11/FOXH1/DLX5/SIX2/HOXA11/DLX6/PITX2/ZIC1/DLX2/SOX11/PLAC1/BMP7/SALL1/HOXA6/HOXD10
GO_CARDIAC_CELL_DEVELOPMENT	GO_CARDIAC_CELL_DEVELOPMENT	GO_CARDIAC_CELL_DEVELOPMENT	26	-0.561299196025276	-1.30330286035771	0.128571428571429	0.502348051868631	0.439567218709528	546	tags=31%, list=4%, signal=30%	VEGFA/OBSL1/GATA4/AGT/ACTN2/CXADR/PITX2
GO_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	GO_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	14	-0.626763009662345	-1.30264572265586	0.191428571428571	0.616870636550308	0.539777369501783	1534	tags=43%, list=10%, signal=39%	NOS1AP/KCNRG/KCNE2/KCNG1/KCNS1
GO_MESENCHYMAL_CELL_DIFFERENTIATION	GO_MESENCHYMAL_CELL_DIFFERENTIATION	GO_MESENCHYMAL_CELL_DIFFERENTIATION	82	-0.458917182567853	-1.30178571509441	0.0378787878787879	0.249960061771127	0.218721360085874	2126	tags=39%, list=14%, signal=34%	SNAI2/HAS2/SOX8/SEMA3B/EFNB1/ALX1/EFNA1/JAG1/FAM83D/HES1/SEMA5A/PAX3/BMP2/WWTR1/WNT4/SEMA6C/BMP4/SOX9/SMO/FGFR2/SEMA6D/TGFB2/MSX1/FOXF2/WNT11/NRTN/MSX2/SIX2/PITX2/SOX11/BMP7
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	22	-0.587553703837624	-1.30127084355848	0.1438127090301	0.531959697547116	0.465478155725977	1672	tags=32%, list=11%, signal=28%	NLGN1/NTRK2/GRM2/NLGN3/GRIK3/GRM1
GO_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	GO_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	GO_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	10	-0.679263581905126	-1.30124488371044	0.181333333333333	0.599421596244131	0.524509019026439	1101	tags=20%, list=7%, signal=19%	BMP7
GO_VENTRICULAR_SEPTUM_DEVELOPMENT	GO_VENTRICULAR_SEPTUM_DEVELOPMENT	GO_VENTRICULAR_SEPTUM_DEVELOPMENT	35	-0.528216807342411	-1.30113683762129	0.0972762645914397	0.427942629795893	0.374460597282886	1361	tags=29%, list=9%, signal=26%	HES1/PTK7/VANGL2/FGFR2/GATA4/WNT11/PITX2/SOX11/SALL1
GO_IRON_ION_IMPORT	GO_IRON_ION_IMPORT	GO_IRON_ION_IMPORT	11	-0.658813561790757	-1.29957786322845	0.183288409703504	0.601647409194579	0.526456661511279	1817	tags=55%, list=12%, signal=48%	STEAP1/STEAP1B/STEAP2/TF/TFR2
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	90	-0.447174471441763	-1.29860979027417	0.043859649122807	0.271605795491367	0.237661923173438	1777	tags=31%, list=12%, signal=28%	EPHB1/DCLK1/ID4/IFT172/GATA2/SATB2/DCLK2/TSKU/MAP2/NTRK2/EPHA4/LHX6/RAC3/SMO/SPTBN4/CBLN1/FGFR2/EPHB3/MDGA2/HOXC10/POU4F1/DLX1/CHRNB2/DLX2/SALL1/HOXD10/ROBO2
GO_TUBE_DEVELOPMENT	GO_TUBE_DEVELOPMENT	GO_TUBE_DEVELOPMENT	359	-0.39466955774592	-1.29780934187207	0.0625	0.336825487944891	0.294730799444075	1431	tags=16%, list=9%, signal=15%	CCDC40/HOXA1/PTK7/ID1/SDC1/EYA1/SHROOM3/EPHA4/MESP1/VANGL2/SALL2/SOX9/NFATC4/NDRG4/NRARP/SMO/EGFR/WNT6/WNK4/BMPER/FGFR2/TGFB2/EPHB3/GPC3/IRX3/KIT/LHX2/GLI1/PTN/NTN1/PTK6/GATA4/TACSTD2/SMAD9/FOXD1/SIM2/KLF5/FOXF2/HOXA5/COBL/WNT11/FOXH1/CYP1A1/MSX2/SIX2/HOXA11/CRLF1/PITX2/CECR2/SOX11/BMP7/SALL1/IRX2/IRX1/SOSTDC1/ROBO2
GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	GO_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	12	-0.646421761406148	-1.29729152808443	0.175342465753425	0.586641150567766	0.513325806632301	284	tags=17%, list=2%, signal=16%	AP3B2
GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	GO_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	24	-0.573029833935872	-1.29597506398626	0.129370629370629	0.503537093089332	0.440607659774981	353	tags=25%, list=2%, signal=24%	PARD3/RAMP2/WNT11/OCLN/MARVELD3
GO_RECEPTOR_ACTIVATOR_ACTIVITY	GO_RECEPTOR_ACTIVATOR_ACTIVITY	GO_RECEPTOR_ACTIVATOR_ACTIVITY	21	-0.59657843562959	-1.29571975062238	0.151612903225806	0.547860637214731	0.479391879086825	1769	tags=29%, list=12%, signal=25%	SFRP2/WNT4/AGT/ACTN2/WNT3
GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	80	-0.456387202894596	-1.29492447198605	0.0359712230215827	0.241212744090442	0.211067236436415	2125	tags=26%, list=14%, signal=23%	SEMA3B/EFNA1/SEMA5A/SFRP2/SEMA6C/NLGN1/ID1/RTN4R/NFATC4/LINGO1/DACT3/SEMA6D/TGFB2/FSTL4/NLGN3/LRP4/NTN1/TACSTD2/WNT3/NGEF
GO_CAMP_BINDING	GO_CAMP_BINDING	GO_CAMP_BINDING	14	-0.62284632200289	-1.2945053947362	0.191428571428571	0.616870636550308	0.539777369501783	823	tags=29%, list=5%, signal=27%	PDE3A/RAPGEF4/PDE11A
GO_CELL_FATE_SPECIFICATION	GO_CELL_FATE_SPECIFICATION	GO_CELL_FATE_SPECIFICATION	34	-0.524539136354049	-1.29311579938778	0.111111111111111	0.462782214335009	0.404946112693743	1303	tags=35%, list=9%, signal=32%	EYA1/SOX9/SMO/ETV2/HOXC10/APC2/POU4F1/SIX2/HOXA11/SOX2/HOXD10
GO_NEURONAL_STEM_CELL_DIVISION	GO_NEURONAL_STEM_CELL_DIVISION	GO_NEURONAL_STEM_CELL_DIVISION	10	-0.674880540565689	-1.29284842279311	0.192	0.616870636550308	0.539777369501783	2409	tags=50%, list=16%, signal=42%	NUMBL/TEAD3/SOX5/FGFR2
GO_ENDOCARDIAL_CUSHION_DEVELOPMENT	GO_ENDOCARDIAL_CUSHION_DEVELOPMENT	GO_ENDOCARDIAL_CUSHION_DEVELOPMENT	18	-0.602901507007122	-1.29275715654566	0.170278637770898	0.579614159315877	0.507177012008735	2090	tags=50%, list=14%, signal=43%	JAG1/BMP2/BMP4/SOX9/TGFB2/MSX1/GATA4/MSX2
GO_TRANSCRIPTIONAL_ACTIVATOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_BINDING	GO_TRANSCRIPTIONAL_ACTIVATOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_BINDING	GO_TRANSCRIPTIONAL_ACTIVATOR_ACTIVITY_RNA_POLYMERASE_II_TRANSCRIPTION_REGULATORY_REGION_SEQUENCE_SPECIFIC_BINDING	182	-0.425321539325781	-1.29114319425695	0.0487804878048781	0.291688674848532	0.255234949265349	809	tags=18%, list=5%, signal=17%	NHLH1/MSX1/ONECUT2/EBF4/EHF/GRHL1/ETV2/TFAP2C/NR6A1/GATA4/HOXB5/HOXA7/FOXD1/KLF5/FOXF2/HOXA5/OTX1/POU4F1/FOXH1/DLX5/SIX2/HOXC13/PITX2/SOX2/PAX9/ZIC1/GLIS1/DLX2/SOX11/ELF3/DLX3
GO_NEURAL_TUBE_DEVELOPMENT	GO_NEURAL_TUBE_DEVELOPMENT	GO_NEURAL_TUBE_DEVELOPMENT	101	-0.437729696094613	-1.29090831149613	0.0267857142857143	0.204427550597343	0.178879264106661	3060	tags=33%, list=20%, signal=26%	PROX1/PLOD3/SCRIB/LRP6/IFT140/SOX4/INTU/PAX6/MKS1/GLI3/SEMA4C/CC2D2A/TCTN1/CELSR1/FUZ/RPGRIP1L/RARG/IFT172/ALX1/SALL4/HES1/SFRP2/BMP4/PTK7/SHROOM3/VANGL2/SALL2/SMO/LHX2/COBL/CECR2/SOX11
GO_SYNCYTIUM_FORMATION	GO_SYNCYTIUM_FORMATION	GO_SYNCYTIUM_FORMATION	12	-0.643120947417273	-1.29066718732239	0.191780821917808	0.616870636550308	0.539777369501783	2699	tags=50%, list=18%, signal=41%	ERCC1/DYRK1B/CDON/CACNA1H/PITX2
GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE	GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE	GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE	11	-0.654053332107365	-1.29018781803327	0.188679245283019	0.612635087861937	0.536071157544296	776	tags=45%, list=5%, signal=43%	EPHB1/EPHB3/BMPR1B/ROBO2
GO_KINESIN_COMPLEX	GO_KINESIN_COMPLEX	GO_KINESIN_COMPLEX	43	-0.496251951275981	-1.28908133543256	0.0952380952380952	0.422141283331085	0.369384272768796	2391	tags=21%, list=16%, signal=18%	KIF4B/KIF9/KIF26B/KIF26A/KIF5C/KIF7/KLC3/KIF1A
GO_AEROBIC_RESPIRATION	GO_AEROBIC_RESPIRATION	GO_AEROBIC_RESPIRATION	41	-0.504247772835833	-1.28719537897719	0.0858369098712446	0.39972068942026	0.349765687466162	646	tags=17%, list=4%, signal=16%	UCN/MDH2/FXN/CHCHD5/MDH1B/OGDHL
GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	44	-0.492816796079945	-1.2863798985511	0.104347826086957	0.448132383945264	0.392127141514233	647	tags=32%, list=4%, signal=31%	RBM42/RBM15B/PRPF19/SFSWAP/RBM4/RNPS1/U2AF2/SRSF6/SF3B4/SNRNP70/RBFOX2/SRSF12/CELF4
GO_DNA_DIRECTED_RNA_POLYMERASE_II_CORE_COMPLEX	GO_DNA_DIRECTED_RNA_POLYMERASE_II_CORE_COMPLEX	GO_DNA_DIRECTED_RNA_POLYMERASE_II_CORE_COMPLEX	15	-0.615530832230124	-1.28599990952878	0.197707736389685	0.625407030174611	0.547246929280679	4395	tags=73%, list=29%, signal=52%	POLR2J/POLR2D/POLR2E/POLR2H/POLR2A/POLR2F/ZNF768/POLR2J2/POLR2I/PPARGC1A
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	67	-0.467769658028423	-1.28564683154028	0.0239520958083832	0.190561250380595	0.16674590159556	1808	tags=28%, list=12%, signal=25%	BMP2/GDF9/BMP4/GDF11/KCP/BMP8B/TGFB2/GPC3/MSX1/INHBE/GATA4/GDF1/FOXD1/RNF165/MSX2/INHA/SOX11/BMP7
GO_PRESYNAPTIC_MEMBRANE	GO_PRESYNAPTIC_MEMBRANE	GO_PRESYNAPTIC_MEMBRANE	27	-0.549155916798212	-1.28404481666068	0.139784946236559	0.521997245532545	0.456760758878745	1727	tags=26%, list=11%, signal=23%	GRIK5/GRM2/SYT7/GRIN2A/SNAP25/KCNA2
GO_ENDOCRINE_SYSTEM_DEVELOPMENT	GO_ENDOCRINE_SYSTEM_DEVELOPMENT	GO_ENDOCRINE_SYSTEM_DEVELOPMENT	63	-0.473234300727101	-1.28335964478249	0.0340909090909091	0.233269281738669	0.204116506479557	1808	tags=29%, list=12%, signal=25%	GATA2/BMP2/WNT4/BMP4/TG/POU3F2/SOX9/SMO/HOXA3/ONECUT2/GLI1/HOXD3/HOXA5/WNT11/PITX2/SOX2/SALL1
GO_GERM_CELL_DEVELOPMENT	GO_GERM_CELL_DEVELOPMENT	GO_GERM_CELL_DEVELOPMENT	109	-0.436165388978938	-1.28286537720904	0.0192307692307692	0.169043503313166	0.147917330058075	1763	tags=23%, list=12%, signal=20%	PABPC1L/RFX2/NME5/GDF9/WNT4/BMP4/JAM3/PCSK4/DPY19L2P2/DZIP1/HILS1/OSBP2/DPY19L2/PDE3A/KIT/BMPR1B/PYGO1/PAQR5/AMH/CELF4/FMN2/RSPH1/DDX25/YBX2
GO_RETROMER_COMPLEX	GO_RETROMER_COMPLEX	GO_RETROMER_COMPLEX	19	-0.595023487267794	-1.28274544982819	0.174454828660436	0.585197886240104	0.512062913934673	142	tags=11%, list=1%, signal=10%	MAGEL2
GO_HEART_GROWTH	GO_HEART_GROWTH	GO_HEART_GROWTH	12	-0.63755382965089	-1.27949464464922	0.2	0.627120908483634	0.548746616039096	1255	tags=42%, list=8%, signal=38%	NDRG4/TGFB2/GATA4/AGT
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	145	-0.41844705745967	-1.27919747838997	0.0147058823529412	0.146559260646934	0.128243050488717	1734	tags=16%, list=11%, signal=14%	BMP2/WWTR1/TSKU/WNT4/IGFBP2/NXN/MESP1/KREMEN2/SOX9/NFATC4/AXIN2/DACT3/GPC3/GLI1/LRP4/MDFI/APC2/NKD1/WNT11/NOTUM/SOX2/SOSTDC1
GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	54	-0.481479280240915	-1.2789633335001	0.0717948717948718	0.36315207780725	0.317767229745451	977	tags=13%, list=6%, signal=12%	ESRP1/FGFR4/FGFR2/FLRT1/FLRT3/FGFR3
GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	16	-0.600358498827437	-1.27894516820462	0.202279202279202	0.631854705102717	0.552888807505842	77	tags=12%, list=1%, signal=12%	BMP7
GO_REGULATION_OF_CARTILAGE_DEVELOPMENT	GO_REGULATION_OF_CARTILAGE_DEVELOPMENT	GO_REGULATION_OF_CARTILAGE_DEVELOPMENT	41	-0.500747577446879	-1.27826041570538	0.0901287553648069	0.409196905306745	0.358057615434467	2090	tags=37%, list=14%, signal=32%	RARG/NKX3-2/BMP2/BMP4/SOX6/SOX9/SOX5/AXIN2/TGFB2/BMPR1B/CHADL/WNT11/SIX2/HOXA11
GO_REGULATION_OF_KIDNEY_DEVELOPMENT	GO_REGULATION_OF_KIDNEY_DEVELOPMENT	GO_REGULATION_OF_KIDNEY_DEVELOPMENT	37	-0.512397641916155	-1.27785596336968	0.127572016460905	0.500269879087293	0.437748765097351	2170	tags=46%, list=14%, signal=40%	SOX8/PDGFA/HOXB7/VEGFA/WWTR1/PDGFD/WNT4/BMP4/SOX9/SMO/SIX4/TACSTD2/FOXD1/AGT/SIX2/BMP7
GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	GO_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION	18	-0.595523270860349	-1.27693654991162	0.179566563467492	0.596621018257191	0.522058442634395	2028	tags=50%, list=13%, signal=43%	PAX6/RARG/BMP2/WNT4/BMP4/SMO/FGFR2/HOXA5
GO_REGULATION_OF_CGMP_METABOLIC_PROCESS	GO_REGULATION_OF_CGMP_METABOLIC_PROCESS	GO_REGULATION_OF_CGMP_METABOLIC_PROCESS	14	-0.614259020004646	-1.27665779996	0.205714285714286	0.634527724160479	0.555227766616776	2117	tags=57%, list=14%, signal=49%	VEGFA/GUCY1A2/HPCA/ADORA2B/NOS2/RCVRN/RUNDC3A
GO_TRANSLATION_REGULATOR_ACTIVITY	GO_TRANSLATION_REGULATOR_ACTIVITY	GO_TRANSLATION_REGULATOR_ACTIVITY	25	-0.558250380095554	-1.27521275201722	0.155234657039711	0.554544505437142	0.485240432403231	682	tags=12%, list=4%, signal=11%	CELF4/IGF2BP1
GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH	GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH	66	-0.466659839158726	-1.27474271272033	0.0357142857142857	0.239832413652156	0.209859412479697	801	tags=26%, list=5%, signal=25%	SEMA4C/SEMA6A/EFNA5/CDKL5/SEMA3B/SEMA5A/VEGFA/SEMA6C/RTN4R/SEMA6D/FSTL4/NTN1/RND2/CRABP2/LPAR3/WNT3
GO_NEURON_PROJECTION_GUIDANCE	GO_NEURON_PROJECTION_GUIDANCE	GO_NEURON_PROJECTION_GUIDANCE	126	-0.423973755950885	-1.27396064258968	0.0229885057471264	0.186191030251745	0.162921848730139	1569	tags=23%, list=10%, signal=21%	KIF26A/ANK3/CRMP1/KIF5C/EPHA4/VANGL2/UNC5C/SPTBN4/SPTBN5/GPC1/TGFB2/EPHB3/BMPR1B/LHX2/GAP43/EFNA3/NTN1/DPYSL4/FOXD1/SPTBN2/HOXA2/DLX5/RNF165/FLRT3/BMP7/WNT3/ARTN/ROBO2
GO_REGULATION_OF_DENDRITE_DEVELOPMENT	GO_REGULATION_OF_DENDRITE_DEVELOPMENT	GO_REGULATION_OF_DENDRITE_DEVELOPMENT	79	-0.45175782567584	-1.2733344082156	0.049645390070922	0.295094724322487	0.258215328483472	1422	tags=24%, list=9%, signal=22%	NLGN1/SRCIN1/ID1/NTRK2/EPHA4/NFATC4/PPP1R9A/FSTL4/NLGN3/PTPRD/ITPKA/SHANK1/CHRNA3/COBL/CAMK2B/CHRNB2/BMP7/NGEF
GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	36	-0.517887485160586	-1.27274208759263	0.118852459016393	0.481357586387361	0.421200031862283	2090	tags=42%, list=14%, signal=36%	HAS2/EFNA1/FAM83D/PAX3/BMP2/WNT4/SOX9/FGFR2/TGFB2/MSX1/FOXF2/WNT11/MSX2/BMP7
GO_PEPTIDE_CROSS_LINKING	GO_PEPTIDE_CROSS_LINKING	GO_PEPTIDE_CROSS_LINKING	14	-0.612281540542976	-1.27254786506806	0.22	0.653993713363351	0.572260998260667	724	tags=21%, list=5%, signal=20%	TGM1/EVPL
GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION	11	-0.64475464377848	-1.27184519394333	0.199460916442049	0.627120908483634	0.548746616039096	559	tags=45%, list=4%, signal=44%	PTK6/GATA4/KLF5/HOXA5
GO_ESCRT_COMPLEX	GO_ESCRT_COMPLEX	GO_ESCRT_COMPLEX	18	-0.592506803353735	-1.27046856150665	0.18266253869969	0.600651804458662	0.525585482250062	662	tags=17%, list=4%, signal=16%	VPS37D/CHMP4C
GO_FOREBRAIN_GENERATION_OF_NEURONS	GO_FOREBRAIN_GENERATION_OF_NEURONS	GO_FOREBRAIN_GENERATION_OF_NEURONS	34	-0.515352059632315	-1.27046743392618	0.114942528735632	0.473280903407945	0.414132730495325	1808	tags=32%, list=12%, signal=29%	GATA2/SATB2/DCLK2/LHX6/RAC3/FGFR2/DLX1/DLX2/SALL1/ROBO2
GO_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	GO_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	GO_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	14	-0.611178407184619	-1.27025514528621	0.22	0.653993713363351	0.572260998260667	2440	tags=36%, list=16%, signal=30%	NOL3/SFRP2/LTK/BMP7
