	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	13	0.485695446988239	0.837481517070143	0.7046875	1	0.89027425829166	1474	tags=15%, list=10%, signal=14%	IGF1/PPP1R3G
GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	13	0.485618024912402	0.837348018685654	0.7046875	1	0.89027425829166	5781	tags=54%, list=38%, signal=33%	HELB/BCL6/FBXO18/BLM/THOC1/NDFIP1/MSH2
GO_REGULATION_OF_DEVELOPMENTAL_GROWTH	GO_REGULATION_OF_DEVELOPMENTAL_GROWTH	GO_REGULATION_OF_DEVELOPMENTAL_GROWTH	166	0.368894246559947	0.837322559431525	0.8276955602537	1	0.89027425829166	1501	tags=10%, list=10%, signal=9%	GHRL/PLAC8/CPNE9/IL7/SASH3/PTGER4/C3/HOPX/WNT2/ADRB2/SEMA4A/COLQ/IGF1/CXCL12/BASP1/NTRK3/CSF1
GO_GROWTH_FACTOR_BINDING	GO_GROWTH_FACTOR_BINDING	GO_GROWTH_FACTOR_BINDING	90	0.381998030077403	0.83710392663962	0.765571913929785	1	0.89027425829166	3095	tags=31%, list=20%, signal=25%	HTRA4/IL2RA/IL2RG/IL2RB/IL10RA/NTRK3/WISP1/KL/PDGFRA/CYR61/IL6R/IL6ST/CTGF/OSMR/DUSP1/ACVRL1/TGFBR3/WISP2/THBS1/FLT4/NRP1/IL1RN/A2M/PDGFB/TGFBR2/IGFBP7/NKD2/CRIM1
GO_HISTONE_UBIQUITINATION	GO_HISTONE_UBIQUITINATION	GO_HISTONE_UBIQUITINATION	21	0.449220994166598	0.836919610126948	0.702097902097902	1	0.89027425829166	4850	tags=43%, list=32%, signal=29%	DTX3L/RAG1/UBE2A/UBE2B/RNF168/CTR9/CDC73/SUZ12/RYBP
GO_DICARBOXYLIC_ACID_TRANSPORT	GO_DICARBOXYLIC_ACID_TRANSPORT	GO_DICARBOXYLIC_ACID_TRANSPORT	47	0.409338289739067	0.836786792331903	0.716475095785441	1	0.89027425829166	1448	tags=17%, list=9%, signal=15%	SLC26A7/SLC1A2/KCNJ10/SLC1A7/BZRAP1/PDPN/SLC1A3/FOLR2
GO_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	12	0.490178032686905	0.83649033673891	0.717219589257504	1	0.89027425829166	1517	tags=25%, list=10%, signal=23%	SLC2A5/SLC2A9/SLC2A6
GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	18	0.46089800718712	0.836479125762373	0.702467343976778	1	0.89027425829166	1636	tags=28%, list=11%, signal=25%	MPO/GCH1/CYBB/CYP1B1/MAOB
GO_BIOMINERAL_TISSUE_DEVELOPMENT	GO_BIOMINERAL_TISSUE_DEVELOPMENT	GO_BIOMINERAL_TISSUE_DEVELOPMENT	39	0.413531476908001	0.836455429683292	0.727390180878553	1	0.89027425829166	1758	tags=21%, list=12%, signal=18%	ASGR2/PHEX/PHOSPHO1/IGF1/SRGN/FAM20A/TMEM119/ALPL
GO_INORGANIC_ANION_TRANSPORT	GO_INORGANIC_ANION_TRANSPORT	GO_INORGANIC_ANION_TRANSPORT	60	0.396176733435255	0.835668065116089	0.732685297691373	1	0.89027425829166	1182	tags=15%, list=8%, signal=14%	ANO9/CLIC3/SLC26A7/CLIC5/P2RY6/NMUR1/CLIC2/CLIC6/SLC12A5
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	194	0.366263879525136	0.83565130952795	0.847120418848168	1	0.89027425829166	1641	tags=16%, list=11%, signal=15%	ABCD2/SLC26A7/SLC1A2/SLC9A7/SLCO5A1/ABCB1/SLC8A1/SLC6A12/ABCC3/AQP9/SLC1A7/SLC9A9/ABCA6/ATP8A1/ABCA9/SLC24A4/SLC7A7/SLC15A2/SLCO2B1/CCDC109B/SLC38A1/SLC15A3/SLC12A5/SLC4A8/ATP2A3/SLC1A3/SLC2A9/SLC16A14/ABCG1/SLC2A6/SLC16A6/ABCB4
GO_ACTIN_FILAMENT_BASED_MOVEMENT	GO_ACTIN_FILAMENT_BASED_MOVEMENT	GO_ACTIN_FILAMENT_BASED_MOVEMENT	47	0.408409678321611	0.834888485262143	0.719029374201788	1	0.89027425829166	2254	tags=23%, list=15%, signal=20%	TNNI2/PKP2/MYL4/MYO7A/KCNA5/KCNQ1/CACNA2D1/KCNJ2/DES/WIPF1/GJA5
GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	11	0.495570185243959	0.83453115776131	0.713153724247227	1	0.89027425829166	5399	tags=55%, list=35%, signal=35%	MRE11A/NBN/TAOK3/ATM/BLM/SYF2
GO_CARDIAC_MUSCLE_CELL_CONTRACTION	GO_CARDIAC_MUSCLE_CELL_CONTRACTION	GO_CARDIAC_MUSCLE_CELL_CONTRACTION	21	0.447931082823659	0.834516445287706	0.704895104895105	1	0.89027425829166	2912	tags=38%, list=19%, signal=31%	PKP2/KCNA5/KCNQ1/CACNA2D1/KCNJ2/GJA5/CACNA1C/KCNE1
GO_HSP90_PROTEIN_BINDING	GO_HSP90_PROTEIN_BINDING	GO_HSP90_PROTEIN_BINDING	17	0.4618289100058	0.834385143533291	0.702064896755162	1	0.89027425829166	2776	tags=18%, list=18%, signal=14%	GBP1/ARNTL/ERN1
GO_PROTEIN_FOLDING	GO_PROTEIN_FOLDING	GO_PROTEIN_FOLDING	155	0.368826933542491	0.834084328939725	0.824786324786325	1	0.89027425829166	1738	tags=5%, list=11%, signal=5%	RGS9/RIC3/TTC9/PPIAL4D/CLU/ERP27/CD74/FKBP5
GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	11	0.494734068161662	0.833123151837043	0.714738510301109	1	0.89027425829166	5670	tags=55%, list=37%, signal=34%	SORL1/INSIG1/SCFD1/GAS1/YIPF5/SEC24B
GO_PHOSPHATIDYLSERINE_BINDING	GO_PHOSPHATIDYLSERINE_BINDING	GO_PHOSPHATIDYLSERINE_BINDING	18	0.459031522167376	0.833091661001801	0.705370101596517	1	0.89027425829166	2068	tags=33%, list=14%, signal=29%	RASGRP1/CD300A/SDPR/SCIN/AXL/FCHO2
GO_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION	GO_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION	GO_NEGATIVE_REGULATION_OF_PROTEIN_ACETYLATION	13	0.483100823049629	0.83300762379853	0.709375	1	0.89027425829166	3269	tags=23%, list=21%, signal=18%	SPI1/SIRT1/ATG5
GO_GROWTH_FACTOR_ACTIVITY	GO_GROWTH_FACTOR_ACTIVITY	GO_GROWTH_FACTOR_ACTIVITY	86	0.383073952336679	0.832608132312905	0.773563218390805	1	0.89027425829166	1702	tags=23%, list=11%, signal=21%	IL10/IL7/IL12A/MACC1/GDF10/OSM/IL34/IL6/FGF7/CECR1/GMFG/FGF1/OGN/IGF1/CXCL12/VEGFC/CSF1/INHBA/FGF18/LIF
GO_CELLULAR_SENESCENCE	GO_CELLULAR_SENESCENCE	GO_CELLULAR_SENESCENCE	23	0.441273146347155	0.832118618610043	0.707182320441989	1	0.89027425829166	5750	tags=57%, list=38%, signal=35%	CDKN2A/ARNTL/ID2/SIRT1/PML/SMC6/PRKCD/CAV1/MAP2K1/SMC5/PLA2R1/NSMCE2/KAT6A
GO_REGULATION_OF_EXOCYTOSIS	GO_REGULATION_OF_EXOCYTOSIS	GO_REGULATION_OF_EXOCYTOSIS	122	0.373825438946931	0.831453888274675	0.81958195819582	1	0.89027425829166	1710	tags=17%, list=11%, signal=15%	CACNA1I/ZAP70/PRAM1/CD84/RPH3A/SYTL1/TC2N/FGR/SYTL3/CD300A/FOXF1/C2CD4B/SYT15/FCER1G/PLB1/SYK/UNC13D/LYN/VAMP8/STXBP2/SYT17
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	91	0.379577187436505	0.831167526110593	0.780681818181818	1	0.89027425829166	2624	tags=21%, list=17%, signal=17%	LIPC/CP/KLKB1/RGN/CEBPA/ADRB2/DNAAF1/FAS/HHEX/SOX17/HFE/ALDH1A2/CCDC39/LSR/RPS6KA1/ADA/XBP1/TGFBR3/RAP1A
GO_SUMO_TRANSFERASE_ACTIVITY	GO_SUMO_TRANSFERASE_ACTIVITY	GO_SUMO_TRANSFERASE_ACTIVITY	11	0.49355128528974	0.831131367042727	0.716323296354992	1	0.89027425829166	1212	tags=9%, list=8%, signal=8%	CDKN2A
GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	150	0.367466543149645	0.830965586857153	0.821771611526147	1	0.89027425829166	3421	tags=19%, list=22%, signal=15%	CBFA2T3/RGN/IL33/CEBPA/CLU/PTK2B/TNFAIP3/PSMB8/PSMB10/RNF144B/PSME2/DACT1/PSME1/ECSCR/XBP1/RNF19B/RNF217/NUB1/SMAD7/RNF166/EZR/HERPUD1/NKD2/EGF/PSMA3/ANAPC10/DAB2/ANAPC16
GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY	GO_REGULATION_OF_ERBB_SIGNALING_PATHWAY	59	0.394191082751148	0.830550511807419	0.745145631067961	1	0.89027425829166	1325	tags=7%, list=9%, signal=6%	FASLG/PDE6G/ESR1/MMP9
GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	22	0.440703560195816	0.830474522423795	0.716253443526171	1	0.89027425829166	3811	tags=32%, list=25%, signal=24%	SLC37A2/SLC37A1/SLC25A24/SLC25A42/SLC25A19/SLC35A3/SLC35D2
GO_NEUTRAL_LIPID_METABOLIC_PROCESS	GO_NEUTRAL_LIPID_METABOLIC_PROCESS	GO_NEUTRAL_LIPID_METABOLIC_PROCESS	42	0.408407787882855	0.829772210307813	0.739074550128535	1	0.89027425829166	3260	tags=40%, list=21%, signal=32%	LIPC/CETP/GPAT2/FABP4/CYP2E1/APOC1/AGPAT9/PLCE1/FABP7/SIRT1/LPIN2/ABHD6/CAT/CPT1A/MGLL/ANG/GK
