TF,target,importance
GATA2,IGFBP3,0.18515784334114815
SOX18,ATP1B2,0.18512068838536824
KLF9,TGM1,0.18511716809168666
TWIST2,SPSB1,0.18509593477746802
PEG3,TSPAN17,0.1850592076559429
HTATIP2,CYP26B1,0.18504780934524892
GFI1B,IRF8,0.18501802581810248
DUSP22,IFIT3,0.18494681093669857
PIR,UNC5B,0.18490996879218696
MECOM,MUSTN1,0.184905110432006
EGR1,F3,0.1848914317653869
HTATIP2,ACP5,0.18488730260553882
HTATIP2,SNCG,0.18487279267073337
NR4A3,PTGS2,0.18487168162589548
FOXF1,PAPSS2,0.1848632580358143
FOS,ESCO2,0.18484596302114348
FOSB,CD24,0.1848419387813765
HOXD10,IL1RL1,0.18482454713805258
EBF3,DSC1,0.18478214104760943
NR4A1,BICC1,0.18476228208493828
ATF3,SLC39A14,0.1847553594482766
KLF4,HS3ST3B1,0.18474926572530476
KLF4,CDCP1,0.1846756511332786
VDR,CLU,0.18466380471808466
NR2F2,CPZ,0.18466067366492897
PRDM1,LMO1,0.18465141217243056
MECOM,GPIHBP1,0.18463318930874803
DUSP22,CXCL16,0.18462101780827928
ARG1,CRYM,0.18461405802671532
KLF4,PAK1,0.18457831036660086
ERG,SCT,0.18457272639587863
MYC,DDIT4L,0.18456258895657293
TCF15,TNFSF10,0.18451300577319027
ODC1,MYOC,0.1844804622060243
NR2F2,SPP1,0.18447285027584764
VDR,MALL,0.18447070212362593
HEYL,FSTL1,0.18445957851020944
LHX2,RAB38,0.1844405285129812
OSR2,LMO1,0.1844370426521142
HES1,DSG3,0.18443334426600339
IRF6,TRIM47,0.18440648953555389
PLAGL1,CD14,0.18440562299071667
MEOX1,IRF8,0.18439550912585184
ID4,HMMR,0.18438118899127404
EGR2,CD200,0.18436818026782525
MYLK,ENPEP,0.18436465287648218
SOX18,CD5L,0.18433257193869382
ARG1,GPR182,0.18430007111652075
SOX7,CADM1,0.18428812842488937
FOXC1,ACOD1,0.18428273347050725
MYLK,MMP14,0.1842554202977959
KLF9,TWIST2,0.1842300067422128
HOXD9,MYCT1,0.18421326341898278
MAFB,ELANE,0.18419972625639475
FOS,THBS1,0.184103297348733
ARG1,FMO1,0.18408077068451284
VDR,SMAGP,0.18406699244036853
EGR2,CYYR1,0.1840535124974596
HIVEP3,NR4A3,0.18404918779123905
LEF1,EPOR,0.1840332922226201
PHLDA2,LGALSL,0.18402218679543098
MYLK,PROCR,0.18401226983412253
HES1,LAD1,0.1840070950586144
MEOX1,MAP2,0.18398626279991984
ATF3,EPCAM,0.183969160744258
GATA2,CYSRT1,0.183960616695312
ETV1,CHI3L1,0.18393773380857267
SOX17,AIF1,0.18392443330909064
SOX15,DUSP22,0.1839201564704207
TBX1,THBS1,0.18391848948670447
MAFB,THOP1,0.18389170718304296
ERG,WFDC1,0.1838800427509773
HTATIP2,CDKN3,0.1838570590906968
OSR2,PTCH1,0.18379539171057147
GATA2,ADORA2B,0.18378088137779586
TBX1,IGFBP2,0.1837496762664878
EBF3,LDAH,0.1837325981361268
PRRX2,DLC1,0.1837192196252306
SOX18,AQP3,0.18370819873142222
IRF6,FLRT3,0.18369621822399873
SHOX2,DBI,0.18369322316127673
GFI1B,CLU,0.1836763934670734
FOSL1,CDC20,0.18367544877000436
HOXD10,OLFML2A,0.1836379081945104
IRX3,MGST3,0.18363258005663455
PITX1,RASAL2,0.18359919197198352
ETV1,TIMP3,0.18359295940377524
PITX1,MT4,0.1835331903470311
ODC1,PGLYRP1,0.18353167814149307
TAL1,PTGS2,0.18352385183609257
SOX17,CDH2,0.18352247265010774
JUN,F3,0.18347494359255365
KLF9,AHCYL2,0.18344834045649328
HOXD10,SEMA6D,0.18344549997662757
SOX15,CDH2,0.18344174636291088
FOS,HPN,0.18343934312792848
OSR1,CCL21,0.18340196095104733
PHLDA2,HPX,0.18339025118168492
SOX17,DCLK1,0.18338854920200442
PHLDA2,RTP3,0.18333381864583836
LEF1,PDPN,0.1833244285143532
MYLK,C1QTNF6,0.18332035202243552
TWIST1,MYC,0.1833174634924463
CREB3L1,BPIFB2,0.1833038351113709
SNAI1,CCRL2,0.18324045987155932
CEBPD,NGFR,0.18323565002671732
SNAI1,BARX1,0.18319127433503932
EBF3,DBI,0.18318183685886602
PRNP,FAM20C,0.18316207203386883
PEG3,OSM,0.18315146856654388
PRNP,LPL,0.18313929855754857
IRF8,LAMA5,0.18311645326501758
VDR,EMILIN1,0.18308724348285096
IRX5,ITGA8,0.1830803563205731
MECOM,CALML3,0.18306099650693833
FOS,FLRT1,0.18305708272719842
KLF5,FAM167B,0.18304902750260596
SOX7,HIGD1A,0.18302607203628146
PRDM1,TSPAN18,0.1830175617744651
FOS,IL2RA,0.18299447226540216
PEG3,LAMB1,0.18298968739761817
FOS,MYOC,0.18298310905536955
NR4A2,MINPP1,0.1829734788895232
CD59,TREM2,0.18296763863208163
CEBPD,FMO1,0.18292177555069772
KLF5,FSTL3,0.18289772190881692
NR2F2,LAX1,0.18288584364337204
PITX1,EPAS1,0.18288360668758705
MYLK,SLC35E4,0.18287930734587274
GATA2,KCTD1,0.18282640434669697
ARG1,SNAI1,0.1827983813150522
EZH2,TPM1,0.18277320751209547
HOXD10,TMEM176B,0.18276178777273464
PRNP,MUSTN1,0.18274760325972583
LEF1,ADRB2,0.1827267639188764
SOX7,CTSW,0.1827052545127239
PLAGL1,ANGPT2,0.1826696928550783
CEBPD,CNMD,0.1826671258827062
FOXS1,TFPI2,0.1826619100569754
SNAI1,CNMD,0.18265789957841416
PRNP,HIVEP3,0.1826554091485027
MAFB,CDO1,0.18264560689172196
ODC1,HPN,0.1826403404978641
SOX15,FOXC1,0.1826332629689129
CD59,LSR,0.18262890464061232
HES1,CYTL1,0.1826280042150565
PIR,IGF2,0.18262127788058358
EGR2,SGK1,0.18261531124347372
PRRX2,TFPI,0.18261135863934796
EBF3,SPP1,0.1826045880498151
HTATIP2,CCR6,0.18259665220149532
EZH2,SLPI,0.182586270659366
ID1,PCP4L1,0.18255760285638836
ODC1,ORM1,0.18251240069739047
FOSL1,COL16A1,0.18250784524727542
KLF5,ESCO2,0.1824947189075945
PRRX2,MYH10,0.18246293434539645
ANXA1,BGN,0.18245985858101862
DAB2,EPS8L2,0.18242014729121458
ID4,GPIHBP1,0.18240241454893602
NR4A1,TNFAIP6,0.1823996469137807
PROX1,HS3ST1,0.18239154584230355
TCF15,ADAMTS15,0.18238108031001335
NR4A1,IL2RB,0.18235372496786592
ATF3,RAMP1,0.18233328085105222
MYLK,BMP4,0.18231657239881865
OVOL1,LGALSL,0.18229575961048103
FOXS1,INSIG1,0.18227076847853124
PRDM1,KLC3,0.18223806245334762
PRRX2,MALL,0.1822374856867519
ID4,ENPP1,0.1822315382397944
FOXF1,C1QTNF1,0.18222858385562338
VDR,BCAM,0.1822136731171727
TCF15,TTC39A,0.18220067337348678
IRX5,FABP4,0.1821391771746743
PIR,ADAMTS15,0.182071724149607
SOX7,AVP,0.18206467999054154
TCF15,HOMER2,0.18205605753763449
ETV1,RNF39,0.18204714130197203
IRX5,BGN,0.18202533218158157
EPAS1,EPHB1,0.18202469666178994
MAFB,PRPH,0.1820244389990422
PRNP,NET1,0.18202119124622634
PHLDA2,ADRB2,0.18193457685765566
KLF5,AEBP1,0.18188551250514798
BARX1,CYGB,0.18188444997720726
EPAS1,KCNJ8,0.18187189890900218
MEOX1,TNNT2,0.181811089977331
CREB3L1,CALD1,0.18177594617023565
KLF9,S100A9,0.18172140696725658
EGR1,LYPD2,0.18168450892522717
MYLK,PPIC,0.18167350813740804
IRF6,MAL,0.18163122572393103
EBF3,CLDN4,0.18159904002418248
MECOM,CCND1,0.18158167852783347
EPAS1,MGST1,0.18153412280978048
NR2F2,CCL24,0.18151239729910715
KLF5,ELN,0.18150609661330852
EBF3,RTN1,0.18145637938776582
TAL1,CREB3L4,0.1814513676100528
PRNP,THBS1,0.18142425185662708
IRF6,PLTP,0.18142018115492947
SOX18,MAB21L3,0.18140962404637673
PRRX1,TCF15,0.18137570375914852
NR4A2,EPCAM,0.1813724967325369
SOX15,POSTN,0.18136342493282617
PEG3,NR4A3,0.18134471350062778
PIR,SYTL1,0.18133861073831606
MYC,SPC24,0.1812839023645947
NR2F2,IL1R2,0.1812501737981047
ANXA1,APCDD1,0.18121384446284577
JUN,CILP2,0.18119287833706038
EBF3,TPBG,0.18115025363304246
KLF4,OSM,0.18113297384826793
DUSP22,ELN,0.18110609766874525
KLF9,BCL2L15,0.18109359788140217
MEOX1,FOXF1,0.18107587711708736
NR4A2,CENPE,0.18101603413040315
JUN,CCR6,0.18098023973899077
KLF9,ADH7,0.1809247723493001
EZH2,MX1,0.18091730781722828
NR4A1,IFIT3,0.18090907148051194
MECOM,SDR9C7,0.18088692702241174
NR4A1,EPOR,0.18087895699404818
BARX1,OLFM1,0.18087398194855836
KLF4,ZBTB32,0.18085216615214783
PHLDA2,IL13RA2,0.18085033713051105
IRX5,SERPINE1,0.18082166381344245
HIVEP3,RUNDC3A,0.180814246503893
NR4A1,PRX,0.18079844632872796
KLF5,COLEC12,0.1807290654747611
IRX5,NAAA,0.18069005000292396
MYC,MEDAG,0.18068333565838013
NR4A3,HMMR,0.18067038140688144
NR2F2,HEYL,0.18064466278106442
DAB2,ARC,0.1806152777252629
CREB3L1,HSPB8,0.1805852979659679
MAFB,SCN3A,0.18057886887019875
ATF3,RASSF4,0.18056691538642244
HMGN3,TLCD1,0.1805483992261678
ELF3,TINAGL1,0.1805412418943985
BARX1,PABPC4,0.18053636992293792
FOSB,SOD3,0.18052957637376943
OSR2,FILIP1L,0.18052626096586755
ETV1,MGP,0.1804567494167863
ELF3,IL18BP,0.18042818067507332
VDR,ITPKC,0.18041541485650178
CD59,APLNR,0.18041006291032333
EGR2,MALL,0.1803805807493072
ODC1,DPT,0.18036389955889437
CD59,SRGN,0.18036107324017853
PRDM1,GPR171,0.18033866210437582
GATA2,COL9A1,0.18031817434478098
EPAS1,TNN,0.1803152370870883
HEYL,PDGFB,0.1802961689601151
HEYL,CSF3,0.1802484961164441
MYC,PTN,0.18022721714023004
MEOX1,TPM1,0.18020811835610537
TCF15,PPP1R14A,0.18018066909045166
OSR1,SEMA3D,0.18016833094212656
GATA2,TXNDC5,0.1801674132206519
ETV1,PRNP,0.18012543820880056
ID1,PMP22,0.18010264093975673
HOXD9,VASN,0.18009987181795747
BARX1,EDNRB,0.18009967219926573
PRNP,TTC39A,0.1800989586702803
EBF3,EMP1,0.18008487315326568
NR4A2,TJP2,0.1800791184069237
MAFB,HSPB8,0.18006125959138086
IRF6,CRELD2,0.18006084175059198
HOXD10,CENPF,0.18004394043976304
ERG,PCOLCE,0.1800317812018579
SOX7,IL23A,0.18001879161578965
PHLDA2,MYL9,0.18001841628535234
EPAS1,HAS1,0.18000785981614748
EBF3,TNFSF9,0.18000002709014426
DUSP22,PLS3,0.17999710246597078
ZFPM1,WIF1,0.17999213136370767
EGR1,PGLYRP1,0.17998004364479878
KLF4,CHRNA1,0.17995095969455716
CEBPD,OLFML3,0.1799195917219602
MYLK,MGP,0.17987464631395084
JUN,FAM83H,0.1798693812246584
SOX17,PCBD1,0.1798460860316551
ETV1,TPX2,0.1798322523489344
NR4A2,LCK,0.1797745185657062
EZH2,FAM227B,0.17976413577933598
PIR,ADM,0.17976262736549073
CD59,COL11A2,0.17972423949525765
FOS,EREG,0.17971726658325932
SOX15,FAM162A,0.17970796690266067
ERG,FBLN2,0.17965137944399368
MEOX1,TNN,0.1796335650651281
FOSB,PAPSS2,0.17962982695898666
CD59,LOXL1,0.17962653626127867
EGR2,AATK,0.17961070033020113
IRX3,KANK3,0.17960662891975432
NR4A3,ELANE,0.17959913899447383
SNAI1,SMOC2,0.17959367859143696
ID4,KLF9,0.1795817189387679
EGR2,EPAS1,0.17957285309307713
FOS,ENPP3,0.17957013468582275
HOXD9,TSPAN8,0.1795660710058993
SNAI1,CFAP69,0.17955669291660806
PIR,DHFR,0.17954764027256068
EGR2,GIMAP5,0.17954082078642955
MECOM,SAPCD1,0.17952928502841187
SOX15,CLDN10,0.1795275473317098
ID1,VPREB1,0.17951491824312849
ID1,BSPRY,0.17949437177436509
ID4,MGP,0.17949314915743197
ZFPM1,PRPH,0.17949007592745145
TBX1,C1QC,0.17948992915976233
MAFB,CTSW,0.17948466178862268
PIR,GCLM,0.17947685944270952
TCF15,GJA1,0.1794734558847111
FOSB,MBP,0.1794598868660528
IRF8,CLDN10,0.17943196718130214
CEBPD,PDLIM2,0.17936681493930237
MECOM,IL1R2,0.17936106658497575
EBF3,ESCO2,0.17935163498516118
KLF9,TOP2A,0.1793363497002284
PITX1,COL4A1,0.17933214591185262
CREB3L1,PITX1,0.17931128533562593
TCF15,MMRN2,0.17929612070292208
ID1,LOXL1,0.17929335062658794
ID1,ATP1B1,0.1792836146024733
HOXD9,GPR171,0.17927362532848687
ID1,RHD,0.17922313988321475
PHLDA2,LDHB,0.17919053416855796
FOXC1,FAM180A,0.17918450125454377
ARG1,XPO7,0.17915786549550408
KLF5,COL6A2,0.17913646361297011
NR4A3,FLT4,0.17910117407563358
FOSL1,CD177,0.17909437257760813
KLF4,PLPP4,0.17909170031421057
SOX18,LTBP2,0.17908772365538062
HEYL,TRPV4,0.17907632946128504
NR4A2,RSAD2,0.17906546869708093
SNAI1,SCX,0.17902871079195204
GATA2,IGFBP6,0.17899475855763938
SOX7,KRT12,0.17898799791108982
IRF8,SEC11C,0.17892809171344218
OVOL1,NR4A2,0.178923398722313
BARX1,HIGD1A,0.17891193309556375
TBX1,RETN,0.1789037773129336
SOX7,RASL11B,0.17889703420336148
TAL1,FBN1,0.17888873008532635
PRRX2,VIM,0.17886526142634102
PIR,PRDM1,0.17886132762224333
MYLK,STMN1,0.17882864431980952
PRNP,CALML3,0.17882487743004094
PITX1,ASPM,0.17880784656234627
NR4A3,DAB2,0.17879048707705905
HTATIP2,CREB3L1,0.17875240445918242
KLF4,GCNT3,0.17872600747371184
TAL1,PAPSS2,0.17871825989895695
HTATIP2,MAB21L1,0.17870871824100854
CD59,KRT24,0.1786904187983074
ID4,INHBB,0.17867290781504774
IRF8,DDIT4L,0.1786722694550772
DUSP22,CDH11,0.1786462225447053
TBX1,SDR16C5,0.17864540371111864
HEY2,CLTB,0.1786358908177193
ID4,DLGAP5,0.17863453477766875
SCX,PLTP,0.17860213116113258
FOSB,AHCYL2,0.17859334439708902
BARX1,PCSK5,0.17859268736488387
IRX3,SPP1,0.1785834443585121
SOX15,VIM,0.1785822653413772
SOX9,GFPT2,0.17857293173873492
FOXE1,IL6,0.178559304636996
SOX18,TMEM79,0.17854953549322014
GATA2,KRT7,0.1785417891598287
FOXC1,VCAN,0.178539849164151
MECOM,RCAN2,0.17852170592680458
TCF15,VASN,0.17851478175395846
MECOM,MMP3,0.17841907187555395
MECOM,COMP,0.17837642830528194
MEOX1,ITGA3,0.17833490370209396
KLF9,COL3A1,0.17833188059019736
KLF9,EGR2,0.17831642530035904
IRF8,TXNDC5,0.17829873508527078
CREB3L1,MAGED1,0.17828815988351965
CEBPD,MT3,0.1782616287077371
EBF3,MYCL,0.17825542133066527
EZH2,CD3E,0.17825097893179523
IRX5,MMRN1,0.17824608208308496
PRNP,FOXS1,0.1782434730340373
CEBPD,SERPINI1,0.17824165629888
TAL1,GIPC1,0.17820973674792467
KLF5,BPIFA1,0.17818799086445972
CREB3L1,COL1A1,0.1781558139585207
ATF3,PIR,0.17815246651467948
IRF6,TGM2,0.17810733245634403
HTATIP2,HPX,0.17800938727833157
NR4A1,PTPRN,0.1779557674979714
ZBTB32,PTCH1,0.17795065101742258
TAL1,RSAD2,0.1779256528733716
SOX18,PTGS2,0.17791283557911847
ETV1,INHBA,0.17786356707362316
SOX18,SLAMF7,0.17784974382689572
NR4A1,CLDN10,0.17784077270724868
HOXD9,ADA,0.1778303991558218
MYLK,SLC29A1,0.17782963080979675
KLF9,NRGN,0.17781808943336258
HMGN3,VMO1,0.17776511572853348
CEBPD,GPRC5A,0.17775706622314982
FOS,FCER2,0.17775519106413995
CREB3L4,ESAM,0.1777283759214185
NR4A2,COL13A1,0.17772778314806456
PHLDA2,F3,0.17770631719715052
CD59,HS3ST3B1,0.17767362259242445
ID1,CRYAB,0.17763300673269314
ETV1,GADD45G,0.17758629315327465
ARG1,EBF3,0.17757844324383093
JUN,CFTR,0.1775771349772462
EZH2,GPM6A,0.17755884191105467
PRNP,PCSK2,0.17754143338843426
SOX18,TNFSF10,0.17751464567852354
ID1,IL12A,0.17747689591340318
HOXD10,FAM89A,0.17745534586731235
SOX18,CD2,0.17741628500204412
ARG1,DNTT,0.17740767039164912
EBF3,MYL9,0.1774018477954052
ODC1,DEGS2,0.17739216144617873
PRDM1,KLF5,0.17739210962588786
SHOX2,GEM,0.17736621137141234
LEF1,WFDC2,0.17734263130724176
HES1,CYB561A3,0.17732997836260803
IRF8,RBM24,0.17732214453154294
JUN,VASN,0.1773087394912905
FOXC1,LYPD3,0.17729862847343117
ELF3,FAM110D,0.17729226453771085
PRDM1,VDR,0.1772889622326131
LHX2,BAG3,0.17727641998613322
MYC,COL5A1,0.17726940151340442
HOXD10,NPPC,0.17726135585994085
SOX18,SYT8,0.17723683264247364
SNAI1,SYTL1,0.17721577861138435
OSR1,JUP,0.1771602892689033
FOSB,IL18BP,0.1771552679172996
TAL1,HMCN1,0.1771255985785866
ODC1,TSPAN1,0.17711093659382338
MYLK,CPOX,0.17709995152769373
MAFB,IDI1,0.17708378506760797
MEOX1,AXL,0.17707388917379757
MYLK,THOP1,0.17707236425536213
PIR,PRF1,0.17705989976050604
ZFPM1,PHLDA1,0.17705118088894897
FOSB,EGLN3,0.1770441046327228
FOXF1,EMP2,0.17703247836888297
TCF15,PAM,0.17702458415774158
TAL1,TGM3,0.1770075134379052
DUSP22,EDNRB,0.17698413410361669
LEF1,PLEK2,0.17693601986225502
EGR2,ITGA6,0.17693350442407865
FOXS1,SOX17,0.1769109428361561
SNAI1,HR,0.17690686277587608
SOX7,RGCC,0.1768979130756333
MYC,SELE,0.17688013201265798
KLF5,MPO,0.1768757261860208
FOS,CLDN10,0.17686666404402313
PROX1,TTC39A,0.17684436633556025
SNAI1,CWH43,0.17682719805769562
TP63,LRRC17,0.17681300767080696
IRF8,MX1,0.17680243486509575
PRDM1,COL5A2,0.17680095931817197
MAFB,PLP1,0.17676553935802086
GRHL3,ARRDC4,0.1767651872367423
GATA2,RGS4,0.17676353973410006
NR2F2,ESM1,0.17672739183288216
VDR,HMCN1,0.17667746774025062
FOSL1,SOX15,0.17666044813388987
KLF4,SEMA3C,0.17660874259882348
ANXA1,NGFR,0.17660717565882622
DAB2,ENC1,0.17660343095675013
ARG1,FBN1,0.1765790387564824
FOS,KCNK1,0.17657127626851182
EBF3,PLTP,0.17657041753658975
MEOX1,RSAD2,0.17652739120929306
TCF15,QPRT,0.17651359905968195
IRX3,NRP1,0.1765001216415773
CD59,EPX,0.17647230662667346
LEF1,GSN,0.1764661354018054
HMGN3,LAT,0.1764527287906441
KLF5,INHBA,0.1764106795165254
PRNP,SERTAD4,0.17640966182069862
FOSL1,EMILIN1,0.17639774950694842
NR4A2,SOD3,0.17639164879039393
GATA2,HEYL,0.17637289387907767
HES1,PRX,0.17636131155522655
SOX9,SERPINE2,0.1763550676713766
MYCL,BAG3,0.17634023455826545
MAFB,CHRNA1,0.17633004811763667
FOSL1,FKBP7,0.1763148900121257
NR4A3,CST6,0.17630194140909447
IRF6,FGFRL1,0.17628850380966807
KLF4,ATP1B2,0.17626369590513885
IRX5,AGT,0.17625359857722717
FOXS1,HMGN3,0.17621625809466115
TWIST1,SNAI1,0.17613628200128975
FOXS1,CALCRL,0.17613303824737825
JUN,KEL,0.17612282611078497
SHOX2,COL8A1,0.17611937039786893
IRX5,MAFB,0.17611529706455023
GRHL3,SMPDL3A,0.17609396516816098
TAL1,RGS1,0.1760774660994557
EZH2,KLC3,0.1760755384790488
MECOM,PERP,0.1760512932259438
IRX3,SOX7,0.17604895790897604
KLF5,FGF18,0.17604842911365115
MAFB,CDCA3,0.17601474226593739
HES1,PRPH,0.17599968744701336
DUSP22,PLPP3,0.1759958215060483
NR4A3,AEBP1,0.175956069936157
MEOX1,WIF1,0.17591656745306117
MEOX1,PHLDA2,0.17590746644210384
ANXA1,LAD1,0.17588861185327168
MEOX1,STRA6,0.17587840752992553
ARG1,CTHRC1,0.17587601826628543
EBF3,UNC5B,0.17586353825942244
IRX3,ADGRF5,0.17583523301088627
EZH2,MFAP2,0.1758160782795783
EGR2,FMOD,0.17579678379782718
NR4A2,S100A5,0.17578793290657851
TAL1,FAM83B,0.1757087464274484
EZH2,CYB561,0.17567524979977533
NR4A3,ATP6V1G3,0.1756264272492481
FOXC1,DUOX1,0.1756237935717235
IRX3,CDKN3,0.17561197033826859
PIR,TRIM29,0.17555837747041525
ARG1,SEMA3C,0.17553636390771318
HES1,CLDN10,0.17553111519381867
TBX1,LMOD1,0.17552069499144424
HMGN3,DNTT,0.17551610069357695
HOXD9,TUBB3,0.17551392356871998
IRX3,PDIA4,0.17547848963660026
ODC1,SRGN,0.17547554136574042
ERG,TREML1,0.17546282887037135
TCF15,SFRP2,0.17546178289598438
SNAI1,COL1A1,0.17545582824157363
MAFB,CXCL9,0.17536534298560252
PRRX2,MFAP5,0.17534975095708302
HOXD9,RGCC,0.17530576460843428
EZH2,PHLDA3,0.17530390081423272
PRRX2,ARHGAP29,0.17529715960051603
EPAS1,BCL2L14,0.1752956548764307
IRX5,CEBPD,0.17527673344455097
DLX5,MYL9,0.1752712467912211
PRRX1,PABPC4,0.1752279799804749
ELF3,BACE2,0.17521348475882645
KLF4,CXCL10,0.17521070925066506
ERG,GZMM,0.17519268250609413
LEF1,TNC,0.17514997306006108
PRRX1,CAMP,0.17512118420224454
HOXD9,IFIT3,0.17510067875155436
JUN,DUOX1,0.17508343731843623
CEBPD,CDH2,0.17506284442553624
IRX3,MYCT1,0.17505434990385815
EBF3,OSM,0.17504938465814204
FOSB,CXCL13,0.17503898406695395
DUSP22,PEG3,0.17502572783493514
NR2F2,ATP1B2,0.17502495867382603
IRF8,FXN,0.1749890108370028
EBF3,COL13A1,0.17498617542038752
OVOL1,P3H4,0.17498256885996238
ZFPM1,ITGA8,0.17493262811467747
NR4A2,AMOTL2,0.17493107061413407
MYC,AQP1,0.17492913707252342
MYLK,UROD,0.1749283298538264
NR4A3,FAM180A,0.17490553212987422
MYC,ST6GALNAC2,0.17488122205314427
HOXD9,CRABP1,0.17486707307404478
SOX18,SPP1,0.17485081822874268
PRNP,PERP,0.17483770004379995
CREB3L1,ALOX15,0.1748326559125575
NR4A2,FBXO5,0.17481230234600037
PRRX2,KRT18,0.17480128163526606
SOX15,LANCL1,0.17479656151247935
SNAI1,NPPC,0.17478968653228996
TAL1,ITIH3,0.1747113996261241
IRX5,SERPINH1,0.1746358050159067
HTATIP2,EPS8L2,0.1746144686085614
ID4,CDH11,0.1746071399862663
TWIST1,TFPI,0.17456747538831824
PRDM1,GIPC1,0.17456605394986882
ERG,HCN3,0.1745658027383898
MEOX1,SERINC2,0.17455878185799875
FOSL1,CLDN4,0.17455598824801005
ANXA1,FOLR2,0.17453445778647078
SOX15,BGN,0.1745042235177714
NR4A1,CILP,0.174487805310158
FOSB,LAT,0.17447349051798763
IRF8,HPX,0.1744670004714929
ID4,DAPK2,0.17445997306504513
ETV1,PDIA4,0.17444112794508493
OVOL1,ENG,0.1744390166659698
IRF8,MZB1,0.17441152423880718
HOXD9,FBXO5,0.17440626285950356
IRX5,LAMB1,0.17437958222812544
EGR2,GATA2,0.17437956860217965
FOSL1,CHCHD6,0.17437797535458277
TWIST2,SMAGP,0.17434908577598932
ATF3,IL2RB,0.17433220106161768
FOS,CD5L,0.17431836408293175
GATA2,CCL27,0.17423711567693462
TWIST1,TUBA4A,0.17422689080108564
MECOM,GIMAP5,0.17418827363858694
HTATIP2,RASAL2,0.17418082924579836
HMGN3,ASPM,0.17415590880857196
VDR,SCN1B,0.17412108611747648
PRNP,LTBP1,0.1741095614022441
SOX17,POSTN,0.1741093732575559
PLAGL1,NET1,0.17410725836813767
NR2F2,RBP4,0.17409552457055888
FOXF1,TIMP4,0.17405885862729198
PRRX2,SLC38A4,0.1740327555370071
PIR,SAPCD1,0.1740061858456916
SOX18,CST3,0.1739599541077537
SNAI1,LPL,0.17394683906554342
ETV1,PLTP,0.17393281572818697
ID1,FBLN1,0.1738980863761521
CEBPD,MX1,0.17388074400803483
HES1,CDO1,0.17386053833148413
LHX2,GPIHBP1,0.17384402032261614
GFI1B,CST6,0.17381629561749218
IRX3,FGL2,0.17379407524022225
FOXF1,PPIC,0.17379180133321584
HMGN3,EGFL8,0.17378846546047277
PROX1,FAM110C,0.17377612541972054
IRX5,CSF1,0.1737593960699986
MECOM,WNT11,0.17375805029082658
NR2F2,MPZL2,0.17368802831771185
IRX3,NET1,0.17365938592072028
ID1,PPP1R14A,0.17359882953436698
TCF15,TUBB3,0.17357652781547728
HIVEP3,MAP3K7CL,0.1735657877146069
ARG1,LRP1,0.17356329296323325
HIVEP3,NGFR,0.17349946326133586
TCF15,RASIP1,0.17346225753596173
TWIST1,GIMAP7,0.17346181210484457
SNAI1,BMP2,0.17343903129408875
MECOM,GATA2,0.1734352649656369
PRDM1,CH25H,0.17342930626531275
SCX,MAOB,0.1734184784285238
PEG3,TFPI,0.1733726708126414
PRNP,ANXA8,0.1733131600801061
PRDM1,GPIHBP1,0.17330252917096017
PRDM1,APCDD1,0.1733013160668661
KLF9,CRYM,0.17329126574034875
MEOX1,THBS1,0.1732812234493493
EGR1,GALNT5,0.17327109265121912
PLAGL1,GPR68,0.17325530359633592
ARG1,ADRA2A,0.17324005958200872
LEF1,ADGRF5,0.1732360508892746
NR4A3,MXRA8,0.17322770676962718
EBF3,CDKN3,0.17320281535592022
CREB3L1,PPP1R14A,0.17319330665886115
SNAI1,LNX1,0.17319250919364892
PEG3,PTPRN2,0.17317697431282528
VDR,CAV1,0.17316929754192154
ETV1,CHAC1,0.17316136114296443
HMGN3,GJC1,0.1731506576734402
CREB3L1,SERPINA1,0.17309120696391725
ID4,SCARF2,0.17308188488144283
IRF8,COLEC12,0.17302807712279036
PROX1,PRR15,0.17301515083103267
IRF8,TJP2,0.1729998427498612
SOX15,KRT17,0.172957925728095
FOSB,NOCT,0.17295677271977733
LEF1,TGM3,0.17295538670100327
SOX17,PID1,0.17295006525038917
HES1,CRLF1,0.17294729517191057
LEF1,PAK1,0.1729227062130822
SOX17,MT3,0.17291372751782802
TCF15,STC1,0.1729102664105945
ZFPM1,IL6,0.17290044759468864
PRNP,PID1,0.17289619689662755
FOSL1,RASSF9,0.17287764032086508
PROX1,MFAP5,0.17285381577347833
NR4A2,FKBP10,0.17284023418249278
SOX15,RASIP1,0.17281774670507635
PITX1,SOX18,0.17279259930045127
SNAI1,CD8A,0.17275352608791994
EZH2,KLK13,0.1727381246686926
ATF3,CDCP1,0.1727339620532924
SOX17,ACOD1,0.17272793930718988
VDR,ADGRL4,0.17272175725657263
EGR2,PRX,0.17268306876943643
OSR1,IGSF3,0.17267637965333787
IRX3,MBP,0.17266275906371287
KLF5,ADRB2,0.17266186881981865
SOX18,TRIM29,0.1726260744887881
NR2F2,NEXN,0.17259032488146744
VDR,EPS8L2,0.1725830596149493
HIVEP3,TPPP3,0.172581896387283
ANXA1,PAK1,0.1725433883625103
IRX5,ETV1,0.17254019681427565
JUN,KCTD1,0.17252897908484063
ERG,CLDN10,0.1725225116980322
IRF8,AQP1,0.1724811526545671
MEOX1,BMP2,0.17246173663124667
KLF5,FETUB,0.1724553652695843
PRNP,ADAMTS15,0.1724297110639539
GATA2,PI16,0.17241697537121672
